prompt_strategy,automl,task,dataset,llm_summarizer,summarization_prompt,judging_llm,judging_prompt,metric,score,label
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,LL1_crime_chicago,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,LL1_crime_chicago,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,LL1_crime_chicago,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,LL1_crime_chicago,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,LL1_crime_chicago,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,LL1_crime_chicago,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,LL1_crime_chicago,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,LL1_crime_chicago,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,LL1_crime_chicago,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,LL1_crime_chicago,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,LL1_crime_chicago,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,TIME_SERIES_FORECAST,57_sunspot,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot,llama4,zeroshot_judging,Accuracy,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot,llama4,zeroshot_judging,Clarity,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot,llama4,zeroshot_judging,Completeness,3,Good
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot,llama4,zeroshot_judging,Relevance,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot,deepseek-r1:14b,zeroshot_judging,Accuracy,3,Good
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_instruction,llama4,zeroshot_judging,Accuracy,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_instruction,llama4,zeroshot_judging,Clarity,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_instruction,llama4,zeroshot_judging,Completeness,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_instruction,llama4,zeroshot_judging,Relevance,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_instruction,deepseek-r1:14b,zeroshot_judging,Accuracy,2,Average
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_instruction,deepseek-r1:14b,zeroshot_judging,Clarity,3,Good
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_instruction,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_instruction,deepseek-r1:14b,zeroshot_judging,Relevance,2,Average
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,fewshot,llama4,zeroshot_judging,Accuracy,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,fewshot,llama4,zeroshot_judging,Clarity,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,fewshot,llama4,zeroshot_judging,Completeness,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,fewshot,llama4,zeroshot_judging,Relevance,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,fewshot,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,fewshot,deepseek-r1:14b,zeroshot_judging,Clarity,3,Good
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,fewshot,deepseek-r1:14b,zeroshot_judging,Completeness,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,fewshot,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,chain_of_thought,llama4,zeroshot_judging,Accuracy,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,chain_of_thought,llama4,zeroshot_judging,Clarity,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,chain_of_thought,llama4,zeroshot_judging,Completeness,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,chain_of_thought,llama4,zeroshot_judging,Relevance,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,chain_of_thought,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,chain_of_thought,deepseek-r1:14b,zeroshot_judging,Clarity,3,Good
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,chain_of_thought,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,chain_of_thought,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_CoT,llama4,zeroshot_judging,Accuracy,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_CoT,llama4,zeroshot_judging,Clarity,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_CoT,llama4,zeroshot_judging,Completeness,3,Good
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_CoT,llama4,zeroshot_judging,Relevance,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_CoT,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_CoT,deepseek-r1:14b,zeroshot_judging,Clarity,3,Good
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_CoT,deepseek-r1:14b,zeroshot_judging,Completeness,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,zeroshot_CoT,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,fewshot+instruction,llama4,zeroshot_judging,Accuracy,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,fewshot+instruction,llama4,zeroshot_judging,Clarity,4,Excellent
FLAT_PROMPTING,ALPHA-AUTOML,REGRESSION,advertising_dataset,llama4,fewshot+instruction,llama4,zeroshot_judging,Completeness,4,Excellent
